,accounts_payable,accounts_receivable,allowable_dsh_percentage,buildings,cash_on_hand_and_in_banks,ccn_facility_type,city,combined_outpatient_inpatient,contract_labor,cost_of_charity_care,cost_of_uncompensated_care,cost_to_charge_ratio,county,deferred_income,depreciation_cost,disproporationate_share,drg_amounts_after_october,drg_amounts_before_october,fiscal_year_begin_date,fiscal_year_end_date,fixed_equipment,fte_employees_on_payroll,general_fund_balance,gross_revenue,health_information_technology,hospital_name,hospital_number_of_beds_for,hospital_total_bed_days,hospital_total_days_title_1,hospital_total_days_title_2,hospital_total_days_v_xviii,hospital_total_discharges_1,hospital_total_discharges_2,hospital_total_discharges_3,inpatient_revenue,inpatient_total_charges,inventory,investments,land,land_improvements,leasehold_improvements,less_allowances_for,less_contractual_allowance,less_total_operating_expense,major_movable_equipment,managed_care_simulated,medicaid_charges,medicare_cbsa_number,minor_equipment_depreciable,mortgage_payable,net_income,net_income_from_service_to,net_patient_revenue,net_revenue_from_medicaid,net_revenue_from_stand_alone,notes_and_loans_payable_short,notes_payable,notes_receivable,number_of_beds,number_of_beds_total_for,number_of_interns_and,other_assets,other_current_assets,other_current_liabilities,other_long_term_liabilities,outlier_payments_for,outpatient_revenue,outpatient_total_charges,overhead_non_salary_costs,payroll_taxes_payable,prepaid_expenses,provider_ccn,provider_type,rural_versus_urban,salaries_wages_and_fees,stand_alone_schip_charges,state_code,street_address,temporary_investments,total_assets,total_bad_debt_expense,total_bed_days_available,total_bed_days_available_1,total_costs,total_current_assets,total_current_liabilities,total_days_title_xix,total_days_title_xix_total,total_days_title_xviii,total_days_title_xviii_total,total_days_v_xviii_xix_unknown,total_days_v_xviii_xix_unknown_1,total_discharges_title_xix,total_discharges_title_xix_1,total_discharges_title_xviii,total_discharges_title_xviii_1,total_discharges_v_xviii,total_discharges_v_xviii_1,total_fixed_assets,total_fund_balances,total_ime_payment,total_income,total_liabilities,total_liabilities_and_fund,total_long_term_liabilities,total_other_assets,total_other_expenses,total_other_income,total_salaries_adjusted,total_salaries_from_worksheet,total_unreimbursed_and,type_of_control,unsecured_loans,wage_related_costs_core,wage_related_costs_for_interns,wage_related_costs_for_part,wage_related_costs_rhc_fqhc,zip_code
123,5473588.0,10089271.0,0.12,26635080.0,1784892.0,STH,DANSVILLE,109203720.0,284352.0,141743.0,886920.0,0.34,LIVINGSTON,,2374878.0,100474.0,774497.0,2574628.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,1864825.0,390.0,20838750.0,127377662.0,2283233.0,NICHOLAS H. NOYES MEMORIAL HOSPITAL,67.0,24455.0,2583.0,237.0,6822.0,530.0,57.0,1700.0,25596322.0,23572562.0,917852.0,1140690.0,372690.0,1022222.0,766703.0,-3664249.0,82615282.0,47562176.0,23497970.0,,23980141.0,40380.0,,,-294565.0,-2799796.0,44762380.0,7421605.0,70292.0,655000.0,,,67.0,67.0,,15521274.0,,680407.0,16691166.0,13244.0,101781340.0,85631158.0,26096048.0,,552832.0,330238,2,U,2278514.0,254444.0,NY,111 CLARA BARTON STREET,,47622426.0,1329775.0,24455.0,24455.0,37432055.0,10557854.0,9348804.0,385.0,385.0,2622.0,2622.0,7539.0,7539.0,57.0,57.0,530.0,530.0,1700.0,1700.0,20402608.0,21582456.0,,-276445.0,26039970.0,47622426.0,16691166.0,16661964.0,18120.0,2523351.0,21466128.0,21466128.0,1701985.0,2,,3978242.0,,4604.0,,14437
124,7146703.0,14308054.0,0.12,51291572.0,5213004.0,STH,JAMESTOWN,227477784.0,41724.0,,4006786.0,0.39,CHAUTAUQUA,3137203.0,5692794.0,323647.0,2638983.0,8149219.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,21341648.0,850.0,7842719.0,236798243.0,12236793.0,WOMANS CHRISTIAN ASSOCIATION HOSPIT,134.0,39565.0,7615.0,1976.0,19805.0,1721.0,290.0,4938.0,85938168.0,81226488.0,2986262.0,177048.0,1342941.0,2699078.0,1830383.0,-1127422.0,141035304.0,101312599.0,44414814.0,,58152227.0,27460.0,,,450286.0,-5549660.0,95762939.0,17907133.0,329080.0,3500000.0,,,157.0,197.0,,20827822.0,744342.0,2504788.0,60160557.0,73584.0,150860075.0,146251296.0,61426781.0,-324203.0,1796755.0,330239,2,R,4127583.0,915264.0,NY,207 FOOTE AVENUE,,88364966.0,5980643.0,47960.0,62560.0,88956401.0,24477962.0,20361690.0,2215.0,4819.0,8765.0,11292.0,24005.0,33761.0,290.0,770.0,1721.0,2029.0,4938.0,6339.0,42882134.0,7842719.0,,1125673.0,80522247.0,88364966.0,60160557.0,21004870.0,675387.0,6675333.0,40314944.0,40314944.0,7594240.0,2,,10186276.0,,33685.0,,14702-0840
125,27825310.0,34452728.0,0.6,448808700.0,892375.0,STH,NEW YORK,402311969.0,20526430.0,29732944.0,53513409.0,1.0,NEW YORK,,26895452.0,1587434.0,7573841.0,3012579.0,2014-07-01T00:00:00.000,2015-06-30T00:00:00.000,135659324.0,2384.0,-319570910.0,537317766.0,,HARLEM HOSPITAL CENTER,181.0,59761.0,5230.0,8139.0,37106.0,1098.0,2034.0,10400.0,301944444.0,208521678.0,748948.0,,,4703850.0,,,165638004.0,469969950.0,66333790.0,12871122.0,272362767.0,35644.0,,,-62128970.0,-98290188.0,371679762.0,125630000.0,194595.0,,,,222.0,282.0,181.0,1324930.0,-15494196.0,24800000.0,14700000.0,468428.0,235373322.0,193790291.0,308883212.0,,,330240,2,U,470605599.0,1678256.0,NY,506 LENOX AVENUE,,625233573.0,22741814.0,74726.0,96626.0,402311670.0,248112349.0,552983259.0,10671.0,25479.0,6899.0,9590.0,49310.0,72624.0,2034.0,2831.0,1098.0,1269.0,10400.0,12079.0,375796294.0,57550314.0,9086373.0,-62128970.0,567683259.0,625233573.0,14700000.0,1324930.0,,36161218.0,161086738.0,161086738.0,101578928.0,12,,67496349.0,5559417.0,17024.0,,10037
126,64492195.0,72217999.0,0.226,468043500.0,84908465.0,STH,SYRACUSE,2032887133.0,19811027.0,858517.0,41657198.0,0.35,ONONDAGA,1379037.0,52369342.0,3533460.0,16662331.0,45766285.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,,4820.0,89225915.0,2032887133.0,,UNIVERSITY HOSPITAL AT SYRACUSE,547.0,163885.0,37137.0,10188.0,123783.0,6800.0,1779.0,25594.0,1282919437.0,1282919437.0,7349433.0,,2080116.0,,,,1279340478.0,846615263.0,275517880.0,22830038.0,499307430.0,45060.0,,,17061428.0,-93068608.0,753546655.0,206232091.0,2509049.0,40834527.0,353277295.0,,641.0,735.0,353.0,105667895.0,56867795.0,66278600.0,,17760291.0,749967696.0,749967696.0,545201966.0,,2897354.0,330241,2,U,20068401.0,13546687.0,NY,750 E. ADAMS STREET,,771213005.0,82490364.0,198195.0,228425.0,712268263.0,250569338.0,193052760.0,12097.0,15087.0,49229.0,57048.0,154699.0,174847.0,1779.0,2064.0,6800.0,7312.0,25594.0,27334.0,414975772.0,89225915.0,19996565.0,17061428.0,681987090.0,771213005.0,488934330.0,105667895.0,,110130036.0,301221438.0,301413297.0,46116963.0,10,135657035.0,112937384.0,6528812.0,,,13210
127,19797036.0,34372534.0,0.081,75582652.0,5744677.0,STH,UTICA,490210218.0,471160.0,66411.0,4017167.0,0.37,ONEIDA,,6066979.0,593974.0,6855421.0,22549209.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,54534920.0,1678.0,6450805.0,498742215.0,,ST. ELIZABETH MEDICAL CENTER,119.0,43435.0,14145.0,1419.0,29578.0,3821.0,398.0,9187.0,264568348.0,259719416.0,5095136.0,,768605.0,5899953.0,,-6310633.0,308343016.0,204815076.0,61253844.0,15725412.0,88609302.0,46540.0,71354.0,26231817.0,-5386072.0,-14415877.0,190399199.0,24307608.0,,5864558.0,2021800.0,,177.0,201.0,27.0,5056802.0,196200.0,8654539.0,53534871.0,830979.0,234173867.0,230490802.0,106903735.0,193379.0,903761.0,330245,4,U,7123044.0,,NY,2209 GENESEE STREET,9989057.0,131270678.0,9374420.0,64605.0,73365.0,180445215.0,51596454.0,41632556.0,2361.0,5004.0,21704.0,26910.0,47223.0,63368.0,398.0,694.0,3821.0,4042.0,9187.0,10212.0,74617422.0,7849634.0,2920049.0,-5386072.0,123421044.0,131270678.0,81788488.0,5056802.0,,9029805.0,97911341.0,97911341.0,10461596.0,1,,26959024.0,147906.0,144948.0,,13501
128,12768000.0,27142000.0,0.172,66627000.0,10207000.0,STH,PORT JEFFERESON,728549856.0,187748.0,850255.0,3869026.0,0.21,SUFFOLK,,8092792.0,841968.0,5061849.0,14564456.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,37950000.0,1266.0,-11064000.0,728549856.0,,ST CHARLES HOSPITAL,135.0,49275.0,12381.0,9179.0,41911.0,2164.0,703.0,7887.0,488940300.0,489935595.0,3429000.0,233000.0,38000.0,5479000.0,,-2507000.0,554984429.0,192203492.0,83285000.0,4099125.0,104372710.0,35004.0,,41651000.0,3353000.0,-18638065.0,173565427.0,12676590.0,853484.0,1239000.0,,,157.0,231.0,8.0,38678000.0,1148000.0,15709000.0,65518000.0,776260.0,239609556.0,238614261.0,84221855.0,,1318000.0,330246,2,U,15279000.0,5805557.0,NY,200 BELLE TERRE ROAD,258000.0,143348000.0,3782298.0,57305.0,84315.0,150337033.0,43392000.0,44995000.0,9451.0,10164.0,16315.0,22979.0,51536.0,65231.0,703.0,730.0,2164.0,2682.0,7887.0,8919.0,61045000.0,-8816000.0,246460.0,3356000.0,152164000.0,143348000.0,107169000.0,38911000.0,3000.0,21994065.0,107977662.0,107981637.0,11418480.0,1,,21328850.0,201917.0,107074.0,,11777
129,2328159.0,5089857.0,,14854182.0,4628787.0,STH,HAMILTON,29519667.0,194880.0,34487.0,216790.0,0.54,MADISON,,474351.0,,,2345127.0,2014-01-01T00:00:00.000,2014-06-09T00:00:00.000,4055804.0,273.0,12556102.0,31378963.0,,COMMUNITY MEMORIAL HOSPITAL  INC.,30.0,4800.0,752.0,17.0,1560.0,276.0,6.0,660.0,13658984.0,13658984.0,764949.0,,62115.0,1252063.0,47146.0,-900000.0,14853535.0,17707966.0,18876983.0,,3797732.0,45060.0,,1966192.0,-919128.0,-1182538.0,16525428.0,1289310.0,,200205.0,,,36.0,76.0,,5756375.0,,2161376.0,3874977.0,6133.0,17719979.0,15860683.0,10782641.0,,386658.0,330249,2,U,1031601.0,,NY,150 BROAD ST,,24118612.0,337075.0,5760.0,12160.0,15891004.0,9970251.0,5721341.0,19.0,3976.0,816.0,1182.0,1677.0,7130.0,6.0,6.0,276.0,276.0,660.0,660.0,8391986.0,12556102.0,,-919128.0,11562510.0,24118612.0,5841169.0,5756375.0,,263410.0,6925325.0,6925325.0,1010490.0,2,,2027935.0,,4499.0,,13346
130,13375481.0,66879433.0,0.118,176517716.0,28522630.0,STH,PLATTSBURGH,792463335.0,,132531.0,3761435.0,0.31,CLINTON,,16368549.0,963179.0,8391006.0,24370182.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,4797919.0,1843.0,45834766.0,831468329.0,,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,279.0,104591.0,27497.0,1744.0,51115.0,4322.0,501.0,9224.0,249963018.0,330866896.0,4736760.0,25492481.0,3280000.0,6929708.0,3661236.0,-12269000.0,542196215.0,293326306.0,146842241.0,,224261368.0,38460.0,,58670098.0,2403053.0,-4054192.0,289272114.0,24707777.0,,12731057.0,,,300.0,396.0,,8045206.0,2333548.0,1870989.0,62813093.0,3925131.0,581505311.0,461596439.0,152098206.0,352311.0,2447370.0,330250,3,R,12417499.0,,NY,75 BEEKMAN STREET,2992957.0,232971825.0,9443912.0,112256.0,147296.0,245342317.0,95643698.0,40747337.0,1744.0,27521.0,29027.0,32044.0,54561.0,89140.0,501.0,501.0,4322.0,4322.0,9224.0,9224.0,103790440.0,70741297.0,,8384250.0,162230528.0,232971825.0,121483191.0,33537687.0,5981197.0,12438442.0,141228100.0,141228100.0,47589834.0,2,,34791995.0,,116227.0,,12901
131,12485000.0,27514000.0,0.123,130846000.0,2397000.0,STH,ROCKVILLE CENTRE,779239816.0,2896.0,3851507.0,8788053.0,0.23,NASSAU,,8374248.0,809161.0,7082964.0,19209853.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,46920000.0,1279.0,42704023.0,779239821.0,,MERCY MEDICAL CENTER,266.0,97090.0,15475.0,1838.0,36610.0,2796.0,486.0,8294.0,499130749.0,499492846.0,2681000.0,,8529000.0,4733000.0,397000.0,-4291000.0,593336520.0,200489714.0,101366000.0,9220583.0,156746924.0,35004.0,,33784000.0,2734032.0,-14586413.0,185903301.0,21698729.0,185975.0,1733000.0,,,299.0,375.0,7.0,45241023.0,1405000.0,11659000.0,70763000.0,786240.0,280109072.0,279746970.0,99842765.0,,1683000.0,330259,2,U,7571000.0,1459787.0,NY,1000 NORTH VILLAGE AVE,,182959023.0,5104142.0,109135.0,136875.0,181192769.0,33922000.0,33448000.0,2379.0,5977.0,17087.0,28081.0,44574.0,67124.0,486.0,658.0,2796.0,3532.0,8294.0,9805.0,103796000.0,44964023.0,255554.0,2714032.0,137995000.0,182959023.0,104547000.0,45241023.0,-20000.0,17300445.0,100646949.0,100646949.0,18282190.0,1,,21390649.0,124894.0,154286.0,,11570
132,20589000.0,23247547.0,0.238,100098000.0,28583000.0,STH,SLEEPY HOLLOW,630888797.0,295110.0,1075846.0,1908138.0,0.28,WESTCHESTER,,11848053.0,1384857.0,23245605.0,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,60015000.0,1254.0,121926000.0,630888733.0,,PHELPS MEMORIAL HOSPITAL CENTER,158.0,57670.0,15042.0,354.0,36633.0,2582.0,21.0,6298.0,311641854.0,311657178.0,2395000.0,6509000.0,580000.0,14338000.0,1198000.0,-2547.0,429672831.0,212459326.0,107191000.0,4436851.0,81750029.0,35644.0,,,558436.0,-11243424.0,201215902.0,17619182.0,3775074.0,,32985000.0,,170.0,210.0,18.0,48736000.0,,1653000.0,30122000.0,1151997.0,319246879.0,319231619.0,101749053.0,,1249000.0,330261,2,U,11297000.0,2058280.0,NY,701 NORTH BROADWAY,5748000.0,229654000.0,1278998.0,62050.0,76650.0,178114261.0,63015000.0,33539000.0,547.0,1698.0,16710.0,21005.0,41960.0,51438.0,21.0,99.0,2582.0,2911.0,6298.0,7024.0,111394000.0,133008000.0,980817.0,626636.0,96646000.0,229654000.0,63107000.0,55245000.0,68200.0,11870060.0,110710273.0,110710273.0,7343997.0,2,,22937949.0,398090.0,256569.0,,10591
133,4479151.0,18029842.0,0.072,21139411.0,3425524.0,STH,CARTHAGE,36886014.0,108874.0,18407.0,453373.0,0.39,JEFFERSON,,948311.0,8912.0,,496501.0,2014-01-01T00:00:00.000,2014-07-01T00:00:00.000,2581287.0,169.0,6498524.0,42896593.0,,CARTHAGE AREA HOSPITAL,30.0,5430.0,539.0,4.0,1329.0,122.0,2.0,507.0,9253725.0,8503728.0,1007771.0,,343688.0,1043517.0,,-14607645.0,28181081.0,19227211.0,15095061.0,,6000444.0,99933.0,,,1102050.0,-4511699.0,14715512.0,4076291.0,,416503.0,4374513.0,,34.0,64.0,,1512332.0,,2840495.0,4920913.0,35109.0,33642868.0,28382286.0,9625899.0,,770410.0,330263,2,R,3869925.0,,NY,1001 WEST STREET,,27403324.0,665537.0,6154.0,11584.0,14389347.0,8643063.0,11606074.0,4.0,4178.0,693.0,903.0,1985.0,7244.0,2.0,2.0,122.0,122.0,507.0,507.0,17247929.0,6501824.0,,1169969.0,20901500.0,27403324.0,9295426.0,1512332.0,67919.0,5681668.0,9601312.0,9601312.0,453373.0,2,,1519363.0,,,,13609
134,26394626.0,24236918.0,0.134,137012776.0,4075067.0,STH,NEWBURGH,639973911.0,282871.0,3641785.0,5196303.0,0.26,ORANGE,,4550055.0,1241890.0,9687725.0,27466802.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,27496345.0,944.0,33548887.0,639973911.0,,ST. LUKES CORNWALL HOSPITAL,165.0,60225.0,19474.0,2386.0,40246.0,3868.0,619.0,9535.0,407772145.0,407772144.0,4074659.0,986661.0,406622.0,1977349.0,,-5316583.0,476360418.0,174386127.0,82278880.0,,131658108.0,35644.0,,,-21453476.0,-10772634.0,163613493.0,24687846.0,,56175000.0,,,193.0,193.0,,15356269.0,19659336.0,1044997.0,37147787.0,837166.0,232201766.0,232201767.0,108183026.0,,2221574.0,330264,2,U,,,NY,70 DUBOIS ST,,155483806.0,5316583.0,70445.0,70445.0,164673387.0,50066957.0,83614623.0,3342.0,3342.0,21869.0,21869.0,48714.0,48714.0,619.0,619.0,3868.0,3868.0,9535.0,9535.0,89073919.0,34721396.0,,-7404005.0,120762410.0,155483806.0,37147787.0,16342930.0,14049471.0,3368629.0,66203101.0,66203101.0,14385800.0,2,,25950377.0,,,51363.0,12550
135,5057976.0,8953916.0,0.364,43117144.0,3959711.0,STH,CLIFTON SPRINGS,93038725.0,2054700.0,39675.0,1108286.0,0.45,ONTARIO,,2565630.0,302914.0,763524.0,2565201.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,14517316.0,431.0,20297038.0,93039739.0,,CLIFTON SPRINGS HOSPITAL & CLINIC,98.0,35770.0,3305.0,3799.0,13273.0,555.0,217.0,1850.0,41313685.0,41087580.0,969034.0,7827898.0,401297.0,2908310.0,833851.0,-2600000.0,46670709.0,53298133.0,25407038.0,,25289470.0,40380.0,,,224522.0,-6929103.0,46369030.0,12493623.0,,1156412.0,1487406.0,,104.0,230.0,,1532854.0,280147.0,965911.0,901040.0,10359.0,51726054.0,51951145.0,27804622.0,,653003.0,330265,4,U,2109785.0,,NY,2 COULTER ROAD,860890.0,39421271.0,2237567.0,37960.0,83950.0,41916762.0,13276701.0,9290084.0,3826.0,31759.0,3644.0,6622.0,14278.0,55202.0,217.0,335.0,555.0,650.0,1850.0,2382.0,16783818.0,27742741.0,,233345.0,11678530.0,39421271.0,2388446.0,9360752.0,8823.0,7162448.0,25493511.0,25493511.0,1108286.0,2,,3396537.0,,78518.0,,14432
136,9382108.0,27779448.0,0.063,147357774.0,10061113.0,STH,CORTLANDT MANOR,627694140.0,1427044.0,2130017.0,3364844.0,0.23,WESTCHESTER,,12822510.0,453700.0,7306120.0,21363699.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,11185400.0,903.0,117311312.0,627694140.0,,HUDSON VALLEY HOSPITAL CENTER,117.0,42705.0,13971.0,1294.0,27267.0,3051.0,358.0,6878.0,307686316.0,309899441.0,1755953.0,,945544.0,3200734.0,,-5274275.0,474464672.0,158529104.0,74149259.0,,72188627.0,35614.0,,67243280.0,2113144.0,-5299636.0,153229468.0,9986892.0,,625244.0,538123.0,,125.0,125.0,,21405864.0,4118744.0,5731973.0,23641812.0,1090613.0,320007824.0,317794699.0,93749354.0,,625106.0,330267,2,U,9750127.0,,NY,1980 CROMPOND ROAD,38885366.0,237236716.0,3841218.0,45625.0,45625.0,145413275.0,97653331.0,25489452.0,1781.0,1781.0,15287.0,15287.0,32306.0,32306.0,358.0,358.0,3051.0,3051.0,6878.0,6878.0,118177521.0,120324049.0,,-1932465.0,116912667.0,237236716.0,91423215.0,21405864.0,-4045609.0,3367171.0,64779750.0,64779750.0,8802373.0,2,,17169785.0,,,,10567
137,1740323.0,4250080.0,,12420022.0,9341260.0,STH,COBLESKILL,61769983.0,1224822.0,62683.0,796900.0,0.39,SCHOHARIE,,1215143.0,,301521.0,1039717.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,1034103.0,212.0,18241356.0,61769983.0,108345.0,BASSETT HOSPITAL OF SCHOHARIE COUNTY,40.0,14600.0,1151.0,27.0,1947.0,308.0,11.0,562.0,7444236.0,7444236.0,190141.0,338988.0,10214.0,794904.0,,-1600000.0,34864952.0,26833293.0,7500626.0,,1286521.0,99933.0,,,1718878.0,71738.0,26905031.0,19757.0,1047084.0,104915.0,48310.0,,40.0,40.0,,,,1232292.0,32758.0,15948.0,54325747.0,54325747.0,16601572.0,,166920.0,330268,4,R,778371.0,8246198.0,NY,178 GRANDVIEW DRIVE,,22474508.0,1898960.0,14600.0,14600.0,23999684.0,12674721.0,3855901.0,27.0,27.0,2866.0,2866.0,4350.0,4350.0,11.0,11.0,308.0,308.0,562.0,562.0,9460799.0,18537539.0,,1718878.0,3936969.0,22474508.0,81068.0,338988.0,,1647140.0,10231721.0,10231721.0,3433835.0,2,,2286855.0,,,,12043
138,60328669.0,95707336.0,,525252609.0,72925512.0,STH,NEW YORK,1621082401.0,,739211.0,6377688.0,0.36,MANHATTAN,,49572526.0,,22076060.0,67916755.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,39672479.0,3809.0,423439049.0,1621081919.0,,HOSPITAL FOR SPECIAL SURGERY,199.0,72635.0,22817.0,225.0,54498.0,5578.0,39.0,14910.0,1016199136.0,1016199616.0,7132781.0,98735275.0,223403.0,1782854.0,,-9560346.0,870101970.0,878825969.0,347177673.0,6123895.0,41410996.0,35644.0,,163059585.0,46241076.0,-127846020.0,750979949.0,12465394.0,,31555851.0,116208665.0,,199.0,199.0,79.0,281653852.0,34256287.0,191598722.0,203054038.0,2254718.0,604882783.0,604882785.0,503169519.0,,5152985.0,330270,2,U,33129874.0,,NY,535 EAST 70TH STREET,353699040.0,1500613938.0,8517032.0,72635.0,72635.0,583413375.0,740204751.0,316613116.0,225.0,225.0,22817.0,22817.0,54498.0,54498.0,39.0,39.0,5578.0,5578.0,14910.0,14910.0,380020060.0,701678534.0,16182305.0,93039585.0,798935404.0,1500613938.0,482322288.0,380389127.0,46798509.0,220885605.0,375656450.0,375656450.0,6773788.0,2,,81326628.0,2594674.0,4869105.0,,10021
139,14285000.0,23559000.0,,69701000.0,13431000.0,STH,CARMEL,454520591.0,3734563.0,3001828.0,4833187.0,0.3,PUTNAM,,8546034.0,,6672459.0,19452097.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,90889000.0,632.0,84380000.0,454520591.0,,PUTNAM HOSPITAL CENTER,134.0,48910.0,11936.0,419.0,22112.0,2612.0,85.0,5565.0,221183142.0,221183142.0,,6844000.0,1193000.0,2757000.0,8099000.0,-6518000.0,301878714.0,146581005.0,9096000.0,,37346321.0,20524.0,,,12690069.0,6060872.0,152641877.0,7393510.0,,1500000.0,32979000.0,,144.0,164.0,,19147000.0,17712000.0,2766000.0,35103000.0,299960.0,233337449.0,233337449.0,99209902.0,,3617000.0,330273,2,U,,,NY,670 STONELEIGH AVE,27490000.0,181555000.0,4994152.0,52560.0,59860.0,137666692.0,85118000.0,23822000.0,470.0,1445.0,12485.0,14413.0,23951.0,28810.0,85.0,229.0,2612.0,2822.0,5565.0,6290.0,70446000.0,89651000.0,,12673730.0,91904000.0,181555000.0,68082000.0,25991000.0,-16339.0,6612858.0,47835376.0,47992042.0,8050069.0,2,,17806119.0,,,,10512
140,2515452.0,16490844.0,0.161,25503347.0,4454511.0,STH,GLOVERSVILLE,261600054.0,291538.0,308072.0,3227366.0,0.3,FULTON,,2827471.0,237745.0,1555484.0,4365915.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,10978265.0,685.0,47707664.0,274649478.0,,NATHAN LITTAUER HOSPITAL & NURSING H,68.0,24820.0,3450.0,263.0,9084.0,928.0,95.0,2735.0,74421736.0,73101451.0,739932.0,1702166.0,404197.0,2499788.0,1866325.0,-5182000.0,185194001.0,90510131.0,34816354.0,,58710454.0,24100.0,507530.0,2775723.0,5664584.0,-1054654.0,89455477.0,8306764.0,,,,,76.0,160.0,,12523986.0,700570.0,6188918.0,15773047.0,99837.0,200227742.0,188498603.0,45387965.0,188317.0,791660.0,330276,2,R,3742718.0,,NY,99 EAST STATE STREET,23452283.0,79486276.0,8373185.0,27740.0,58400.0,78945947.0,41447800.0,12635405.0,525.0,25554.0,4123.0,5860.0,11476.0,41885.0,95.0,95.0,928.0,928.0,2735.0,2735.0,23812324.0,48302101.0,,4725013.0,31184175.0,79486276.0,18548770.0,14226152.0,-939571.0,5779667.0,45839360.0,45839360.0,10627719.0,2,,10934508.0,,52437.0,,12078
141,894141.0,10449278.0,0.077,126473621.0,1870384.0,STH,CORNING,267991336.0,133081.0,1463801.0,3473983.0,0.28,STEUBEN,,8234582.0,199139.0,2437273.0,7948046.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,28682598.0,508.0,125580483.0,267991336.0,,CORNING HOSPITAL,66.0,24090.0,6084.0,1603.0,12633.0,1626.0,665.0,4952.0,74267768.0,74343768.0,1600565.0,67420721.0,9808417.0,891569.0,1870937.0,,182708890.0,83168274.0,25556678.0,,36962950.0,99933.0,,,9511395.0,2114172.0,85282446.0,10603300.0,,621926.0,486338.0,,74.0,74.0,,2280232.0,1080380.0,19280910.0,75916640.0,74480.0,193723568.0,193647568.0,55779353.0,204441.0,2003917.0,330277,2,R,840525.0,,NY,1 GUTHRIE DRIVE,,226495537.0,7255672.0,27010.0,27010.0,73789767.0,17004524.0,21841943.0,2519.0,2519.0,6729.0,6729.0,14560.0,14560.0,665.0,665.0,1626.0,1626.0,4952.0,4952.0,139790060.0,128250616.0,,5842474.0,98244921.0,226495537.0,76402978.0,69700953.0,-3668921.0,3728302.0,27602148.0,27602148.0,3473983.0,2,,9557723.0,,,,14830
142,16099932.0,63064536.0,0.058,72424304.0,85470285.0,STH,BUFFALO,848387889.0,2546565.0,2052533.0,6474799.0,0.39,ERIE,,11844473.0,552669.0,9543530.0,28310465.0,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,13007351.0,2267.0,-16476999.0,848387889.0,1584242.0,MERCY HOSPITAL OF BUFFALO,313.0,114245.0,18191.0,1948.0,75117.0,3749.0,537.0,18441.0,576434410.0,576434410.0,12955722.0,1547473.0,1409723.0,358438.0,33169204.0,-9658721.0,467224038.0,367443142.0,54422312.0,59266615.0,118957981.0,15380.0,,45420588.0,20616607.0,13720709.0,381163851.0,29760734.0,,5611207.0,,,364.0,468.0,22.0,34685416.0,,31287825.0,195233296.0,3556559.0,271953479.0,271953479.0,215079953.0,,673935.0,330279,4,U,12777901.0,,NY,565 ABBOTT RD.,,289953750.0,10070470.0,132860.0,170820.0,327905302.0,155523358.0,65776865.0,3337.0,21301.0,21140.0,23359.0,94125.0,131766.0,537.0,541.0,3749.0,3888.0,18441.0,18851.0,98197503.0,-16476999.0,3171474.0,20627185.0,306430749.0,289953750.0,240653884.0,36232889.0,10578.0,6906476.0,152832715.0,152363189.0,22216046.0,1,,35553631.0,,312916.0,,14220
143,2167130.0,2100696.0,,11515961.0,775976.0,CAH,MARGARETVILLE,24007131.0,,324122.0,519580.0,0.68,DELAWARE,620087.0,2563278.0,,,,2014-01-01T00:00:00.000,2014-12-31T00:00:00.000,,101.0,763383.0,25903084.0,,MARGARETVILLE HOSPITAL,15.0,5475.0,308.0,1.0,487.0,95.0,1.0,153.0,12509030.0,12390840.0,252015.0,230153.0,49282.0,557981.0,,-549287.0,10227438.0,19367488.0,16562538.0,,8930217.0,99933.0,,3339513.0,-1643421.0,-3691842.0,15675646.0,4754619.0,,407172.0,,,15.0,97.0,,5922754.0,516012.0,1874505.0,6094129.0,,13394054.0,11616291.0,10828694.0,,275838.0,331304,2,R,811647.0,,NY,42084 STATE HIGHWAY,,16228470.0,248874.0,5475.0,35405.0,16262862.0,3739946.0,5880541.0,3.0,24094.0,1355.0,1852.0,1804.0,31358.0,1.0,1.0,95.0,95.0,153.0,153.0,6335617.0,914287.0,,-1668891.0,15314183.0,16228470.0,9433642.0,6152907.0,-25470.0,2022951.0,,8538794.0,1078791.0,2,,,,,,12455
